"bgrp[1]","bgrp[2]","bgrp[3]"
0.85101273,-0.10727594,-0.073338658
0.43409747,-0.17831301,-0.16717281
0.32748381,-0.059212644,0.057668208
0.18026632,-0.1561964,-0.019805694
0.36933176,-0.1641036,-0.040659607
0.27493856,-0.23669806,-0.077273659
0.47929165,-0.13339855,-0.18823728
0.35256886,-0.18660136,0.049540875
0.58469845,0.039461911,-0.36913649
0.30548905,-0.20422662,0.0067001799
0.13333578,-0.18755754,0.078987589
0.21496727,-0.24796374,-0.032741629
0.50328358,-0.014800892,-0.26830168
0.49194051,-0.19647176,-0.0035920052
0.33052882,-0.19396162,-0.23117426
0.40207306,-0.11054222,-0.079103058
0.61596419,-0.1620128,-0.21195286
0.32453167,-0.13554733,-0.13683017
0.059268165,-0.23884658,-0.062522257
0.20780709,-0.1738486,-0.0069758879
0.25390819,-0.17032657,-0.12220122
0.50302547,-0.14888845,-0.21819118
0.57284195,-0.039288496,-0.25305187
0.5993843,-0.030110681,-0.36215855
0.53803777,-0.039431111,-0.34478861
0.33043639,-0.20780681,-0.064976746
0.42493799,-0.22491207,-0.17259089
0.49566154,-0.20688172,-0.081471816
0.30746302,-0.12020544,-0.15661103
0.38127164,-0.22116714,-0.072376603
0.49186391,-0.11413643,0.0021469193
-0.14614882,-0.22257185,-0.0070933752
0.67569547,-0.070286338,-0.13154367
0.44438365,-0.12583393,-0.14813618
0.44691183,-0.035818515,-0.29162695
0.57924247,-0.056539913,-0.13833487
0.23244902,-0.11317304,-0.18945506
0.25442997,-0.064857887,-0.22941949
0.23562395,-0.099082806,-0.0043285274
0.27787652,-0.17285645,-0.079631406
0.42716521,-0.1463268,-0.070151518
0.46150176,-0.084662455,-0.17740301
0.45483422,-0.13743824,-0.12851966
0.45218967,-0.10172471,-0.15445102
0.62094122,-0.1865564,-0.13341958
0.67437624,-0.025750196,-0.35379919
0.53208677,0.034165827,-0.16464455
0.59120156,-0.15620237,-0.17061241
0.51440165,-0.06861411,-0.017421623
0.64473561,-0.22291951,-0.10472072
0.46261524,-0.15225427,-0.26316187
0.48495319,-0.12952182,0.017175175
0.38070866,-0.14158485,-0.17167213
0.3344203,-0.053403321,-0.35581183
0.41140946,-0.19699372,0.069858194
0.25526674,-0.19445248,-0.021949643
0.29948285,-0.25876319,0.17076204
0.071128185,-0.18700485,-0.05972371
0.24048683,-0.1655934,-0.037446533
0.51153557,-0.1483867,-0.050228116
0.089438355,-0.22070828,0.056062242
0.15573583,-0.16783511,0.081621457
0.29872712,-0.16133662,-0.28990449
0.61410085,-0.18227818,0.15783745
0.4135854,-0.15357272,-0.11435606
0.026151205,-0.183721,0.013904978
0.48095378,-0.063058519,0.018235652
0.18448795,-0.21609551,-0.12517415
0.38595116,-0.10429412,-0.072167682
0.23439842,-0.22531597,-0.021687499
0.35624106,-0.16969389,-0.28845909
0.35272949,-0.063811976,-0.13316466
0.47907119,-0.23357491,-0.054800436
0.48083431,-0.17532063,-0.027000799
0.5047307,-0.2206434,-0.10058585
0.6363069,-0.11763515,-0.22491472
0.60505925,-0.11271487,-0.13697472
0.39580531,-0.10237429,-0.21318672
0.65701607,-0.12792343,-0.24120814
0.73681043,-0.069036263,-0.035470575
0.56743171,-0.12358259,-0.080139151
0.14471981,-0.21864552,-0.089212698
0.29264757,-0.13484883,0.042080588
0.29819209,-0.16706276,-0.11514042
0.24488096,-0.1617231,-0.15190994
0.36920103,-0.15648406,0.012748173
0.68746819,-0.17690936,0.0064340917
0.47700452,-0.10939538,-0.32048821
0.0085161898,-0.18354269,0.072888018
0.33768614,-0.12676176,-0.10494203
0.24118342,-0.10567931,-0.016321577
0.34931866,-0.27144953,-0.10858147
0.57474685,-0.07717278,-0.16539743
0.29824243,-0.20207335,-0.15202508
0.29996736,-0.10331295,-0.067766454
0.57694537,-0.1455991,-0.21652405
0.30139785,-0.15290027,-0.15894892
0.31826673,-0.1011306,-0.17198557
0.32515328,-0.15211267,-0.038124134
0.47532811,-0.15797992,-0.18276717
0.32477466,-0.045296741,-0.080233954
0.23032623,-0.12854577,-0.067464648
0.2553351,-0.16671417,-0.06217964
0.42553657,-0.20230259,0.079150854
0.34950101,-0.098623136,-0.065610377
0.39769132,-0.15867832,-0.15777323
0.4078204,-0.16868547,-0.27115989
0.25921416,-0.17697877,-0.19460399
0.34131936,-0.15519673,-0.015556261
0.21139844,-0.22411218,-0.12207534
0.37062812,-0.15208434,-0.047738668
0.41116511,-0.07070529,-0.14367871
0.6924902,-0.001427246,-0.20805139
0.72863633,-0.20699472,0.041245976
0.47424281,-0.11960562,-0.089458831
0.5301026,-0.034400857,-0.18135331
0.18410819,-0.12820498,0.080063322
0.59386287,-0.20576498,-0.34167609
0.63602336,0.010696568,0.018354596
0.39124979,-0.19219924,-0.2765747
0.43869851,-0.089010778,-0.15000491
0.58200384,-0.16710824,-0.11537093
0.33164387,-0.071923856,-0.26282529
0.55866526,-0.1252402,-0.10618339
0.40712645,-0.16280667,0.089800124
0.32614465,-0.17428401,-0.25804578
0.42873295,-0.091451614,-0.014361903
0.25989211,-0.12195729,-0.029444738
0.54627359,-0.13251706,-0.18778324
0.798895,0.0092947004,-0.21862842
0.65308901,-0.052807594,-0.19109949
0.27517405,-0.31544715,0.052425272
0.54036297,-0.077721561,-0.089191008
0.70254917,-0.052053349,-0.16917233
0.15778543,-0.2315525,-0.10800612
0.25308825,-0.21238584,-0.017304095
0.29845973,-0.22165285,0.0057128602
0.52534608,-0.00080928367,-0.25406549
0.75941045,-0.068856316,-0.20083461
0.12108199,-0.23515519,-0.050122492
0.62097051,-0.14044683,-0.30293285
0.4493255,-0.19446264,0.084281403
0.28679611,-0.12215854,-0.21651144
0.26285485,-0.1635615,0.037109478
0.36367817,-0.17280526,-0.0035812989
0.38056227,-0.12896183,0.040438136
0.075580685,-0.16002437,-0.10045623
0.57050204,-0.12040138,-0.11967659
0.29860813,-0.21215075,-0.13416318
0.10586659,-0.19618797,0.069748199
0.33967304,-0.20053263,-0.064173028
0.22241796,-0.20143858,0.066643078
0.49161973,-0.15481444,-0.23898543
0.53727277,-0.2755503,0.036991472
0.23070466,-0.23928296,0.14592844
0.22135964,-0.15567406,0.21923966
0.37495638,-0.1006959,-0.026965109
0.29085704,-0.23179115,0.0601646
0.31355449,-0.2319476,0.049593672
0.46846625,-0.12714266,-0.24897851
0.48322372,-0.046276024,-0.016354843
0.27508712,-0.075653221,-0.22996923
0.34255112,-0.12739674,-0.0090886392
0.53845869,-0.08705361,-0.052433728
0.35072346,-0.21836186,-0.064764901
0.36592879,-0.10052397,-0.018140134
0.52891797,-0.17429466,-0.35505847
0.58191834,-0.055870205,-0.078081314
0.21225416,-0.16016375,-0.19169988
-0.17364586,-0.17149098,-0.017185684
0.25819236,0.017548561,0.053155794
0.46150532,-0.26563536,-0.14122874
0.35592242,-0.076574391,-0.1845965
0.16158612,-0.15141614,-0.20057031
0.42868396,-0.070778894,-0.050930299
0.30033027,-0.095057997,-0.023057665
0.3935953,-0.09180952,-0.19711041
0.13960924,-0.047879368,-0.066687312
0.21330619,-0.075587099,-0.12808159
0.33102092,-0.14524741,-0.10967956
0.31130927,-0.19888271,-0.27053919
0.3402954,-0.20270812,-0.11943763
0.29210487,-0.18989556,0.29704253
0.39185415,-0.184249,-0.21658016
0.44700834,-0.2244423,0.16436358
0.36351167,-0.16771909,-0.36742731
0.66379773,-0.036468858,0.034965567
0.53311575,-0.16385901,-0.17399647
0.39869406,-0.045752836,-0.20049724
0.20437836,-0.14822773,-0.10959639
0.70922526,-0.18508867,-0.10291085
0.7045595,-0.028878259,-0.32263762
0.56873132,-0.068566077,-0.23233406
0.75389469,-0.060012619,-0.19807816
0.738012,-0.099975171,-0.31296053
0.24422477,-0.22083632,-0.036982625
0.30449686,-0.26133745,-0.08853827
0.0026775837,-0.13714749,-0.13536844
0.4400612,-0.10151798,0.029832489
0.22375422,-0.16868888,-0.051002037
0.21601379,-0.11192653,-0.21135085
0.6078179,-0.036963163,-0.13076356
0.54135526,-0.11724134,-0.26953659
0.40215433,-0.14904128,-0.10280057
0.22570479,-0.17517274,-0.073067723
0.65655289,-0.057809543,-0.21865017
0.29046888,-0.1151349,-0.093641052
0.14140158,-0.16215779,-0.30704293
0.13457568,-0.18397867,0.2992184
0.60632875,-0.10510198,-0.56343552
0.40283283,-0.17648434,-0.13813433
0.15099209,-0.097327134,-0.077312521
0.4709827,-0.22337471,-0.1384818
0.27700281,-0.14634044,-0.12340038
0.22598753,-0.19568362,-0.063815129
0.53167372,0.0463376,0.010653619
0.58123367,0.019458967,0.00083327774
-0.079856883,-0.22191013,-0.12286707
0.17452948,-0.18783088,0.18693283
0.20119832,-0.177959,0.1830078
0.41053731,-0.073509065,-0.3458123
0.47042226,0.00030828899,-0.33145399
0.35440834,-0.13414845,-0.065134908
0.23602077,-0.17709456,-0.17575055
0.29938758,-0.15287727,-0.18502856
0.40648989,-0.16393504,-0.022680663
0.56541174,-0.093157743,-0.13265199
0.55293945,-0.097195303,-0.31804928
0.76655021,-0.10874557,-0.11266228
0.56611399,-0.13254722,-0.18926363
0.10465696,-0.26006422,-0.10650786
0.37712256,-0.1222908,-0.031885419
0.59052553,-0.1961833,-0.11389402
0.45697807,-0.28502836,-0.17173961
0.4006526,-0.13734125,-0.018851013
0.39554045,-0.086692978,0.046228196
0.33900024,-0.14476935,-0.28598486
0.68531409,-0.11006021,-0.19310714
0.62741827,-0.18592534,-0.2609766
0.57244151,-0.088845064,0.14453907
0.31938078,-0.16781929,-0.31786112
0.33724086,-0.14134329,-0.078407611
0.35663967,-0.1071244,-0.15079523
0.51900056,-0.1552224,-0.014646554
0.62914477,-0.092605435,-0.09539699
0.47810754,-0.21203466,-0.27047434
0.33934451,-0.12204024,0.034860582
0.20939999,-0.22521348,-0.22248494
0.12591946,-0.2543644,-0.006344571
0.02505983,-0.28452626,-0.083455251
0.70220529,-0.046968335,-0.17861369
0.46158327,-0.28308317,0.01632292
0.29215089,-0.20523034,0.061104138
0.3217161,-0.030585544,-0.16303366
0.11198045,-0.29806193,-0.027848749
0.14341312,-0.3152021,0.03509396
0.33743379,-0.063358584,-0.30989286
0.7153817,-0.13433518,-0.038583999
0.28184539,-0.087443496,-0.28445564
0.20952776,-0.067166864,-0.24791887
0.26016848,-0.13414225,-0.14509135
0.16724792,-0.060766766,-0.24293623
0.1858328,-0.25370914,0.12614097
0.48517684,-0.098637206,-0.22772405
0.43801488,-0.14379834,0.057492299
0.68831753,-0.13833694,0.041312724
0.52979995,-0.12291002,-0.26914566
0.041869038,-0.19032266,0.055258892
0.58030786,-0.10788934,0.11014594
0.53410264,-0.11197158,-0.14044592
0.35777799,-0.10885988,-0.30077554
0.43666238,-0.13584532,0.061454007
0.47694697,-0.16700411,-0.096612318
0.495822,-0.045486922,-0.11084339
0.42387714,-0.22017632,-0.1994848
0.62443154,-0.070292287,0.027194741
0.56339792,-0.14496079,-0.18991709
0.50426306,-0.15353189,-0.1790206
0.35294033,-0.1140746,-0.041485717
0.63472774,-0.10098661,-0.26241966
0.071655619,-0.18275574,-0.041702668
0.24591794,-0.19386926,0.047890199
0.34730031,-0.085856271,-0.0012766758
0.32385393,-0.10181019,-0.050820436
0.2435937,-0.10677513,-0.11394958
0.12724368,-0.13197497,-0.1081632
0.37328392,-0.24214943,-0.1504129
0.45345434,-0.16807539,0.10240049
0.65337967,-0.19409641,-0.091174443
0.43237645,-0.11861096,-0.14355067
0.12528495,-0.23513714,-0.12994583
0.3032723,-0.19883161,0.02263859
0.33116106,-0.016917694,-0.18612388
0.47165942,0.017338169,-0.17444432
0.47388896,-0.25045848,-0.092529055
0.44038453,-0.0738345,-0.19186964
0.40486131,-0.15378966,-0.14947225
0.12244477,-0.22651356,-0.35038104
0.43418506,-0.15712811,0.32779221
0.4536046,-0.097158702,-0.22069181
0.40325825,-0.20366275,-0.0065705299
0.73991086,-0.058838373,-0.43176031
0.5156423,-0.085780169,-0.32760939
0.42690858,-0.019692682,-0.18769677
0.39843615,-0.10575812,-0.12119934
0.4510927,-0.15650891,0.06582977
0.47267712,-0.17516507,-0.064201733
0.41449097,-0.15704631,-0.1048669
0.29100077,-0.22020388,-0.23992302
0.33358607,-0.17544053,-0.15358657
0.48778567,-0.091061658,-0.11098502
0.42345355,-0.22278053,0.007115226
0.28879833,-0.12699538,-0.25093502
0.1931459,-0.21320125,-0.099275444
0.59005641,-0.017881416,-0.24037817
0.56786817,-0.014131466,-0.13115619
0.58554555,0.036270536,-0.09561945
0.39494966,-0.097422484,-0.16316902
0.52673253,-0.24191115,-0.095704633
0.42140028,-0.14919597,-0.091687843
0.39906525,-0.27597055,-0.030093345
0.3274659,-0.12542697,-0.17666984
0.42166388,-0.17589391,0.096036943
0.57877758,-0.095579048,0.050314139
0.57131883,-0.12780218,0.028882873
0.55945883,-0.096929726,-0.23879643
0.61773303,-0.043933183,-0.24038001
0.40405662,-0.11680763,-0.037214103
0.59601499,-0.15419791,-0.22010513
0.29542977,-0.21290862,-0.14456354
0.57017211,0.0713208,0.0091593083
0.45429032,0.033431291,-0.30830599
0.36151099,-0.19945148,-0.18196302
0.2153421,-0.14078231,-0.045183411
0.25277112,-0.249486,-0.094378419
0.19783519,-0.25157053,-0.17173497
0.386663,-0.10496697,0.0058147494
0.5198012,-0.041764746,-0.0090530057
0.45050876,-0.20785028,-0.16560431
0.34925174,-0.19030905,-0.26090468
0.606963,-0.13487216,-0.17062176
0.48358709,-0.12738787,-0.17116115
0.60866198,-0.13731503,-0.2163097
0.6623853,-0.057690244,-0.15823807
0.46474229,-0.10226719,-0.10551518
0.3324768,-0.11786937,-0.020332027
0.39798367,-0.1675809,-0.24998946
0.2481753,-0.13147553,0.022286064
0.58680379,-0.16278352,-0.097076277
0.45757709,-0.20574182,-0.11224031
0.056689661,-0.21178365,-0.18323841
0.48102255,-0.078824778,-0.074103233
0.13639799,-0.22243232,-0.19666221
0.047296547,-0.2734689,-0.0064775337
0.1044968,-0.10975868,0.081571403
0.44651678,-0.21538605,-0.25752698
0.15959105,-0.11965139,-0.17179215
0.56888124,-0.097724992,-0.092217894
0.56149888,-0.092731531,-0.25935022
0.25526197,-0.1336224,0.048047259
0.44420571,-0.26095964,-0.21672992
0.31578558,-0.12508066,0.00013151761
0.21176493,-0.27872431,-0.23297057
0.30601812,-0.19834251,-0.099051219
0.49604883,-0.13558444,0.1733684
0.52203397,-0.11403873,-0.26027273
0.45859605,-0.11083746,-0.18011489
0.28105461,-0.1824873,-0.091477819
0.53992327,-0.053011036,-0.3227689
0.54286042,-0.077044027,-0.085449831
0.47918737,-0.11304616,-0.15716123
0.28313254,-0.2572022,-0.16055002
0.34668264,-0.20509998,-0.088713867
0.44467812,-0.089384629,-0.24830468
0.42677299,-0.13006817,-0.04698864
0.20919606,-0.16952574,-0.052830239
0.274533,-0.24806752,-0.18412763
0.28530222,-0.13017443,-0.0048604248
0.74777148,-0.02338146,-0.169629
0.18805448,-0.27006957,-0.13911589
0.33705397,-0.1388779,0.021348648
0.29707896,-0.10193165,-0.31846895
0.4514904,-0.089494774,-0.18857091
0.47502712,-0.12828796,-0.080127847
0.19636895,-0.10038884,-0.16668174
0.26749088,-0.23834138,-0.048139682
0.58039408,-0.11132145,-0.13564755
0.42821685,-0.12358999,-0.042103148
0.50747395,-0.14780212,0.021284676
0.44194586,-0.078438625,-0.25214525
0.3836131,-0.12611461,-0.44890782
0.20063639,-0.19482291,-0.27195855
0.64604085,-0.13785424,-0.046767812
0.3096093,-0.12852686,-0.13200353
0.63652621,-0.11868599,-0.18131031
0.41215793,-0.10629368,-0.12862992
0.54029751,-0.1673615,-0.29491236
0.37908311,-0.22058131,-0.033951275
0.20978765,-0.2141692,-0.11593203
0.53301234,-0.11930238,-0.0564197
0.35678602,-0.14209773,-0.041324692
0.30043093,-0.13818542,-0.054295815
0.024833025,-0.21982224,0.09994908
0.03013673,-0.21639882,0.095845691
0.28161206,-0.19471382,-0.1906408
0.31560638,-0.16946091,-0.17438919
0.29397593,-0.23657505,-0.20119375
0.59800959,-0.060780427,-0.20664021
0.45322082,-0.13162865,-0.15546389
0.38823981,-0.13981558,-0.22308563
0.2659472,-0.12948616,-0.17055918
0.43601324,-0.12908926,-0.15847115
0.35097765,-0.25801103,-0.16707759
0.3375369,-0.16659145,-0.11301944
0.24438902,-0.081904594,-0.085735261
0.19082496,-0.021391297,-0.26193807
0.12568991,-0.15276773,-0.10514348
0.042456401,-0.23818149,-0.26534285
0.08602926,-0.13044108,-4.7253698e-05
0.43417498,-0.17882319,-0.19877656
0.22847681,-0.2741613,-0.051685522
0.20205228,-0.13283843,-0.05766154
0.43467817,-0.12897242,-0.15671986
0.41881199,-0.1158302,-0.16519572
0.85458739,-0.032911037,-0.30157167
0.55543645,-0.20466079,-0.089401639
0.42551079,-0.065454497,-0.13809579
0.25164391,-0.22665985,-0.34970971
0.15670563,-0.27251587,-0.35501129
0.48369404,-0.12492967,-0.46651044
0.24656197,-0.19790723,0.0033918478
0.37327104,-0.12791775,-0.18343042
0.43174214,-0.17831595,0.10513464
0.44243476,-0.11505495,-0.1554977
0.37094972,-0.1562734,-0.033949278
0.4725835,-0.1275337,-0.18348542
0.37613895,-0.16328502,-0.14070586
0.48191965,-0.13075053,-0.21568577
0.32030745,-0.12641868,-0.19776057
0.42621104,-0.055036954,-0.13939759
0.39996638,-0.11136521,-0.068625721
0.41739027,-0.11272298,-0.38790833
0.47838051,-0.06681201,-0.18904602
0.40188569,-0.018168022,-0.24768774
0.54084669,-0.099914532,-0.2763668
0.23996122,-0.15216016,-0.12348333
0.54556975,-0.18973746,-0.1038416
0.64958427,-0.19987542,-0.10272436
0.77883863,-0.13685612,-0.14608467
0.49038309,-0.13285869,-0.3394155
0.77253954,-0.092954203,0.082893397
0.64768924,-0.066580274,-0.18289754
0.71215054,-0.14394045,-0.05007804
0.48926443,-0.1933318,-0.068401952
0.4755876,-0.1827479,-0.16059408
0.47958764,-0.076472424,-0.092069943
0.43945037,-0.053402833,-0.030820188
0.22127505,-0.20289864,-0.16344187
0.43651759,-0.14930118,-0.15851643
0.368025,-0.076507029,-0.0077125242
0.37020396,-0.11157277,-0.029264804
0.24522453,-0.12977812,-0.012693822
0.49626845,-0.099880807,0.054028366
0.26628555,-0.1300753,-0.36288939
0.56367012,-0.088071651,-0.19121055
0.41645394,-0.18625484,-0.1867501
0.31701771,-0.13819021,-0.23640857
0.72392981,-0.091489052,-0.031411875
0.56149141,-0.10125848,-0.27980467
0.2900818,-0.1375593,0.05339052
0.57838257,-0.1063104,-0.20148288
0.40445051,-0.15898575,-0.0026000011
0.54017078,-0.13894764,-0.091760272
0.32119346,-0.16104035,0.098802362
0.078748326,-0.22150989,-0.11762268
0.043693688,-0.17034492,-0.083001017
0.30572837,-0.21713319,0.061950217
0.48162906,-0.11771314,0.16217522
0.55603225,-0.15490256,0.08097352
0.36525101,-0.17649603,0.13118255
0.40341986,-0.12905289,-0.41437649
0.35266248,-0.13513092,-0.18132116
0.34429501,-0.16674862,-0.2893371
0.18741163,-0.16919234,-0.07362615
0.62974889,-0.018580401,-0.18358843
0.66142622,-0.16571315,-0.24874994
0.49543518,-0.11292119,0.01378761
0.37884556,-0.084731027,0.0032601118
0.69571384,-0.083243836,-0.26002918
0.21842477,-0.19604043,-0.22378306
0.13490686,-0.25123054,-0.24200105
-0.051352379,-0.1901711,-0.25754394
0.73068085,-0.084902231,-0.0067338183
0.61712859,-0.072304846,-0.17422165
0.51319075,-0.14424394,-0.028275068
0.6014019,-0.063630114,-0.28066598
0.70268613,-0.12601053,-0.27719425
0.66460118,-0.14091156,-0.37806087
0.59618486,-0.1426665,-0.19067592
0.3726771,-0.18326451,-0.23374882
0.2940957,-0.088615833,0.0010582897
-0.098351186,-0.30387668,0.13102635
0.11922197,-0.19120725,-0.28656732
0.10811755,-0.13515001,0.12157084
0.083049501,-0.29368068,-0.089802387
0.084779554,-0.19299708,-0.15512464
0.23379892,-0.12222144,0.19745576
0.3967871,-0.16703356,-0.12293682
0.26504718,-0.17033247,-0.20605365
0.38169145,-0.10445497,0.020295216
-0.0024631404,-0.14056562,-0.22605968
0.65362727,-0.17133125,0.029781183
0.58566866,-0.23856085,0.12287024
0.54171447,-0.096341647,-0.31720987
0.55656078,-0.086732893,-0.29531648
0.50562033,-0.073375324,-0.27940913
0.30900919,-0.2492905,0.021945061
0.30758933,-0.17285804,0.041127658
0.82781986,0.036662582,-0.20848676
0.61243983,-0.22977213,0.14700524
0.24176568,-0.076387508,-0.25039423
0.013386124,-0.21045179,-0.025988795
0.49480563,-0.18450308,0.010632197
0.2814152,-0.18569423,0.024551422
0.65489761,-0.083465977,-0.11002899
0.69324698,-0.091673951,-0.12872797
0.50365394,-0.17765901,-0.14167826
0.26696677,-0.17134548,0.0016155157
0.43086427,-0.14143089,-0.16094909
0.5359778,-0.11401327,-0.21087083
0.20658713,-0.20284134,-0.0080593741
0.22848645,-0.1378612,-0.16445145
0.3451621,-0.1098408,-0.12499774
0.2679781,-0.16379959,-0.1277422
0.2239003,-0.15260828,-0.087598646
0.30780917,-0.2242047,0.0022105638
0.15253853,-0.26293427,0.031309973
0.28106255,-0.20490335,-0.34055935
0.26861578,-0.16385959,0.10255166
0.400205,-0.22922467,-0.2902864
0.33968533,-0.23534239,-0.072492307
0.3232922,-0.23808985,-0.075003669
0.40775017,-0.12966053,0.020004156
0.48458067,-0.11235091,-0.26107259
0.3078046,-0.19806347,-0.02396679
0.47250081,-0.13597503,-0.24048163
0.49498852,-0.11785383,-0.18693037
0.34413171,-0.087879857,-0.25766787
0.33995123,-0.18249511,-0.16184182
0.34917534,-0.1269989,-0.41715277
0.5732279,-0.14756129,-0.22426265
0.15871232,-0.18978305,-0.22741386
0.14564588,-0.15732111,-0.14156985
0.42913282,-0.21138937,-0.11805818
0.32750096,-0.22507363,-0.030320561
0.7107912,-0.049051818,-0.16077064
0.74037663,-0.12772988,-0.29575017
0.51829592,-0.0880771,0.086106555
0.26672977,-0.21404667,-0.22194412
-0.035122456,-0.15531603,0.051258653
0.17308216,-0.14530901,-0.30802513
0.080320174,-0.18651013,0.04234318
0.39514758,-0.15182332,-0.092932907
0.64874853,-0.15590171,-0.16460697
0.70297753,-0.14886406,-0.22343109
0.70473147,-0.024368473,-0.11380279
0.51810526,-0.16392485,-0.22214331
0.50334205,-0.12088995,-0.021278958
0.50293365,-0.11097739,-0.11483568
0.40724694,-0.089636471,-0.060883192
0.085086396,-0.11431798,-0.051841409
0.19800961,-0.18604191,-0.030928529
0.56624175,-0.087637307,-0.21871675
0.65785478,-0.11082726,-0.19576156
0.037835624,-0.19035881,-0.11949852
0.27055545,-0.20853009,0.066761361
0.27726063,-0.21301086,0.12233337
0.38397196,-0.21815935,-0.044850992
0.54184876,-0.098505127,-0.12705301
0.048682727,-0.21994366,-0.071738648
0.19587983,-0.1761176,-0.05651367
0.19172928,-0.18133846,-0.025162889
0.28016238,-0.17228703,-0.12733298
0.25339854,-0.1500787,-0.048348655
0.41686503,-0.09621117,-0.072138203
0.39766752,-0.22319109,0.17266847
0.47261,-0.15084781,-0.12415484
0.5282484,-0.055619611,-0.026973962
0.52607111,-0.041863875,-0.074549231
0.14843198,-0.12515064,-0.21247615
0.076868988,-0.2578466,0.03154223
0.22846204,-0.22766049,0.096953671
0.13192063,-0.23216445,0.029855818
0.82066715,-0.13340588,-0.0067374637
0.46405169,-0.14620094,-0.11921493
0.33333897,-0.051535775,-0.060258331
0.32136777,-0.27452435,-0.15868987
0.62650513,-0.16078378,-0.076879887
0.54426638,-0.10184689,0.015429351
0.67781559,-0.040348539,0.0065557187
0.72445348,-0.077418227,0.099052613
0.60743529,-0.076070484,-0.57201507
0.28136194,-0.11806814,-0.17399826
0.25194509,-0.13985822,-0.13359455
0.65451007,-0.070485611,-0.17672602
0.61551912,-0.061329397,-0.19640992
0.57616475,-0.20804507,-0.076204241
0.36760852,-0.094977332,-0.27342962
0.27574054,-0.097326188,-0.077247472
0.51662751,-0.11956097,-0.29286929
0.52029674,-0.13443085,-0.15021452
0.33724436,-0.17617641,-0.26356929
0.44072,-0.1666724,0.053077283
0.37990649,-0.250992,-0.1205944
0.20770283,-0.20362294,-0.16448468
0.34783176,-0.16583667,-0.16067247
0.49949218,-0.15991081,0.030944743
0.35400237,-0.18361732,-0.13728407
0.28704308,-0.19680334,-0.1526514
0.26090863,-0.21867791,-0.023286939
0.40338164,-0.1557465,0.0039111153
0.44324046,-0.048732254,-0.11730768
0.38037157,-0.11165587,-0.14775126
0.43572739,-0.070257879,-0.19028947
0.1983641,-0.13475053,-0.025950748
0.044814367,-0.15360973,0.12608731
0.023803573,-0.213646,0.18871359
0.60928375,-0.20400869,-0.32245164
0.65733013,-0.11744905,-0.21774422
0.538539,-0.05136101,-0.22755975
0.71141862,-0.054630333,-0.10109662
0.37924479,-0.15778862,-0.13141135
0.45079083,-0.099213597,-0.010438525
0.50592459,-0.19975881,-0.22867346
0.37054279,-0.15880885,-0.11812742
0.38549776,-0.1572706,0.013594841
0.45185821,-0.077071254,-0.13106397
0.38730468,-0.18536612,-0.053504602
0.085322867,-0.16699229,-0.058199741
0.30236212,-0.1723373,-0.15867836
0.33201851,-0.14002277,0.0084967323
0.38388159,-0.2146167,-0.12483683
0.55531313,-0.11011067,-0.1659662
0.14303125,-0.29503307,0.14320992
0.25971737,-0.29915267,0.16069622
0.24578661,-0.22221348,-0.070421412
0.18617942,-0.31295283,0.13017155
0.48697269,-0.16906031,-0.24427002
0.55398834,-0.11682479,0.11710697
0.54112297,-0.11046242,0.027913325
0.29069696,-0.12586346,-0.23830128
0.46210186,-0.021872185,-0.011159919
0.506841,-0.017393151,-0.086015658
0.60988554,-0.035976848,-0.048803008
0.51269146,-0.1196182,0.1524617
0.41735311,-0.092039223,-0.21289185
0.35279163,-0.12297712,0.045721594
0.28837003,-0.22175758,-0.060988437
0.37194059,-0.10946272,-0.1510509
0.17369614,-0.07313889,-0.20721394
0.32296762,-0.21105129,-0.066124792
0.47117654,-0.069304638,-0.10365501
0.27673757,-0.1577445,-0.099477586
0.28413586,-0.16945879,-0.13752002
0.16848257,-0.17966135,-0.16962872
0.54853696,-0.14670848,-0.11306943
0.4861931,-0.14865207,-0.34827493
0.87511945,-0.064889183,-0.077942631
0.78077429,-0.15208876,-0.35183732
0.9864555,-0.033172331,-0.095768935
0.54302754,-0.14006424,-0.10749401
0.80861338,-0.097298218,-0.23264896
0.90780286,-0.10332402,-0.30212649
0.78121889,-0.11386436,-0.18943261
0.48163058,-0.18542184,-0.14194211
0.21149893,-0.21591706,0.048501717
0.3118983,-0.070296205,-0.053736812
0.36774943,-0.17936498,-0.2536884
0.61380894,-0.09071577,-0.025259453
0.19541898,-0.12750035,-0.23383213
0.36089714,-0.14557286,-0.13345675
0.41327293,-0.22521682,-0.20972966
0.43713584,-0.18764581,-0.090443192
0.28597704,-0.11201319,-0.099074928
0.63618813,-0.1460761,-0.13972452
0.19429185,-0.14617067,0.011311308
0.49074908,-0.18989594,-0.17470306
0.67039045,-0.058971324,-0.22152268
0.64086748,-0.12145236,-0.32866672
0.66178313,-0.057213046,0.0017358101
0.39727783,-0.1125096,0.033522793
0.56628245,-0.18041202,-0.36483036
0.72795977,-0.028168956,0.13015897
0.7844259,0.041298578,-0.1114523
0.23847601,-0.11546015,-0.381399
0.063411653,-0.13426509,-0.13556313
0.74758986,-0.084064697,-0.24816909
0.19156659,-0.2006915,0.00062154585
0.026624579,-0.1725039,0.079984668
0.13599187,-0.12543319,0.045462033
0.19271276,-0.13000172,-0.068306209
0.58964859,-0.10272846,-0.22644512
0.4475401,-0.060506045,-0.18982039
0.56819913,-0.17731833,0.039322743
0.60040199,-0.24561868,0.053987576
